bin_low_edge,contents,binlabel,error
-0.01,0.0,,0.0
0.0,0.5136666666666667,,0.013085190950927014
0.01,0.0,,0.0
0.02,0.017333333333333333,,0.002403700850309326
0.03,0.08833333333333333,,0.005426273532033236
0.04,0.07366666666666667,,0.004955356249106169
0.05,0.06566666666666666,,0.004678556282539399
0.06,0.049,,0.00404145188432738
0.07,0.021333333333333333,,0.0026666666666666666
0.08,0.03266666666666666,,0.003299831645537222
0.09,0.015,,0.00223606797749979
0.1,0.028333333333333332,,0.003073181485764296
0.11,0.02033333333333333,,0.0026034165586355513
0.12,0.023666666666666666,,0.0028087165910587863
0.13,0.010666666666666666,,0.0018856180831641268
0.14,0.004333333333333333,,0.001201850425154663
0.15,0.007,,0.0015275252316519466
0.16,0.005333333333333333,,0.0013333333333333333
0.17,0.004333333333333333,,0.001201850425154663
0.18,0.008666666666666666,,0.0016996731711975948
0.19,0.001,,0.0005773502691896257
0.2,0.0023333333333333335,,0.0008819171036881969
0.21,0.0003333333333333333,,0.0003333333333333333
0.22,0.0016666666666666668,,0.00074535599249993
0.23,0.002,,0.000816496580927726
0.24,0.0,,0.0
0.25,0.0006666666666666666,,0.0004714045207910317
0.26,0.0,,0.0
0.27,0.0,,0.0
0.28,0.0,,0.0
0.29,0.0,,0.0
0.3,0.0026666666666666666,,0.0009428090415820634
0.31,0.0,,0.0
0.32,0.0,,0.0
0.33,0.0,,0.0
0.34,0.0,,0.0
0.35000000000000003,0.0,,0.0
0.36,0.0,,0.0
0.37,0.0,,0.0
0.38,0.0,,0.0
0.39,0.0,,0.0
0.4,0.0,,0.0
