bin_low_edge,contents,binlabel,error
-0.01,0.0,,0.0
0.0,0.075,,0.005
0.01,0.18766666666666668,,0.007909207011803115
0.02,0.12966666666666668,,0.006574360974438673
0.03,0.119,,0.006298147875897062
0.04,0.091,,0.005507570547286102
0.05,0.08666666666666667,,0.0053748384988656995
0.06,0.067,,0.004725815626252608
0.07,0.06166666666666667,,0.004533823502911815
0.08,0.042666666666666665,,0.0037712361663282535
0.09,0.029666666666666668,,0.003144660377352201
0.1,0.025333333333333333,,0.002905932629027116
0.11,0.02033333333333333,,0.0026034165586355513
0.12,0.018666666666666668,,0.0024944382578492943
0.13,0.013,,0.0020816659994661326
0.14,0.009,,0.0017320508075688774
0.15,0.005666666666666667,,0.0013743685418725535
0.16,0.0013333333333333333,,0.0006666666666666666
0.17,0.004,,0.0011547005383792514
0.18,0.0016666666666666668,,0.00074535599249993
0.19,0.0023333333333333335,,0.0008819171036881969
0.2,0.002,,0.000816496580927726
0.21,0.0036666666666666666,,0.0011055415967851333
0.22,0.0016666666666666668,,0.00074535599249993
0.23,0.001,,0.0005773502691896257
0.24,0.0003333333333333333,,0.0003333333333333333
0.25,0.0,,0.0
0.26,0.0,,0.0
0.27,0.0,,0.0
0.28,0.0,,0.0
0.29,0.0,,0.0
0.3,0.0,,0.0
0.31,0.0,,0.0
0.32,0.0,,0.0
0.33,0.0,,0.0
0.34,0.0,,0.0
0.35000000000000003,0.0,,0.0
0.36,0.0,,0.0
0.37,0.0,,0.0
0.38,0.0,,0.0
0.39,0.0,,0.0
0.4,0.0,,0.0
