bin_low_edge,contents,binlabel,error
-0.01,0.0,,0.0
0.0,0.2633333333333333,,0.009368979548370132
0.01,0.101,,0.005802298395176404
0.02,0.149,,0.007047458170621991
0.03,0.073,,0.0049328828623162475
0.04,0.11566666666666667,,0.0062093120033990526
0.05,0.041666666666666664,,0.00372677996249965
0.06,0.07133333333333333,,0.004876246279442597
0.07,0.027,,0.003
0.08,0.04133333333333333,,0.0037118429085533475
0.09,0.019,,0.002516611478423583
0.1,0.032,,0.003265986323710904
0.11,0.014666666666666666,,0.0022110831935702666
0.12,0.02,,0.0025819888974716113
0.13,0.006,,0.001414213562373095
0.14,0.008,,0.001632993161855452
0.15,0.0026666666666666666,,0.0009428090415820634
0.16,0.002,,0.000816496580927726
0.17,0.0,,0.0
0.18,0.0013333333333333333,,0.0006666666666666666
0.19,0.001,,0.0005773502691896257
0.2,0.0003333333333333333,,0.0003333333333333333
0.21,0.0006666666666666666,,0.0004714045207910317
0.22,0.0003333333333333333,,0.0003333333333333333
0.23,0.0,,0.0
0.24,0.0003333333333333333,,0.0003333333333333333
0.25,0.0,,0.0
0.26,0.001,,0.0005773502691896257
0.27,0.0,,0.0
0.28,0.0003333333333333333,,0.0003333333333333333
0.29,0.0013333333333333333,,0.0006666666666666666
0.3,0.0006666666666666666,,0.0004714045207910317
0.31,0.0016666666666666668,,0.00074535599249993
0.32,0.0013333333333333333,,0.0006666666666666666
0.33,0.0003333333333333333,,0.0003333333333333333
0.34,0.001,,0.0005773502691896257
0.35000000000000003,0.0,,0.0
0.36,0.0006666666666666666,,0.0004714045207910317
0.37,0.0,,0.0
0.38,0.0,,0.0
0.39,0.0,,0.0
0.4,0.0,,0.0
