bin_low_edge,contents,binlabel,error
-2.5,0.0,,0.0
-1.5,6.0,,2.449489742783178
-0.5,2923,,54.064775963653084
0.5,24,,4.898979485566356
1.5,18,,4.242640687119285
2.5,9,,3.0
3.5,2,,1.4142135623730951
4.5,9,,3.0
5.5,4,,2.0
6.5,0.0,,0.0
7.5,0.0,,0.0
8.5,0.0,,0.0
9.5,0.0,,0.0
10.5,0.0,,0.0
11.5,1,,1.0
12.5,0.0,,0.0
13.5,1,,1.0
14.5,1,,1.0
15.5,1,,1.0
16.5,0.0,,0.0
17.5,0.0,,0.0
18.5,0.0,,0.0
19.5,0.0,,0.0
20.5,0.0,,0.0
21.5,1.0,,1.0
22.5,0.0,,0.0
