bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,2962.0,,54.42425929675111
0.5,32,,5.656854249492381
1.5,5,,2.23606797749979
2.5,0.0,,0.0
3.5,1.0,,1.0
4.5,0.0,,0.0
