bin_low_edge,contents,binlabel,error
-2.367304434263106,0.0,,0.0
0.9847666521101581,77,,8.774964387392123
1.1493292102208896,0.0,,0.0
1.3413915171034938,0.0,,0.0
1.5655490055903127,0.0,,0.0
1.8271650429079882,26,,5.0990195135927845
2.132499258792674,0.0,,0.0
2.4888573182823914,0.0,,0.0
2.9047657227673853,24,,4.898979485566356
3.390175821725018,0.0,,0.0
3.9567019164833646,14,,3.7416573867739413
4.61789915307023,9,,3.0
5.389587853229027,15,,3.872983346207417
6.290232043798834,17,,4.123105625617661
7.341381241448389,5,,2.23606797749979
8.568186063250725,4,,2.0
10.000000000000007,4,,2.0
11.671081750769153,2,,1.4142135623730951
13.621414923313667,2,,1.4142135623730951
15.897664713114063,1,,1.0
18.554294451307214,0.0,,0.0
21.654868736904884,0.0,,0.0
25.273574333059198,1,,1.0
29.49699521752747,0.0,,0.0
34.42618425858096,0.0,,0.0
40.17908108489403,0.0,,0.0
46.89333400125804,0.0,,0.0
54.7295934694805,1,,1.0
63.875355956866805,0.0,,0.0
74.54945012320714,0.0,,0.0
87.00727268628374,0.0,,0.0
101.54689924330809,0.0,,0.0
