logprob,n_clusters,n_procs,clusters
-328077.29252298607,100,100,H1-A004188:H1-B093789:H1-B225488:H1-B083205:H1-F129490:H1-A068893:H1-B009936:H1-B090077:d45-H30;H1-A051047:H1-B186605:VRC03d:H1-F178502:H1-G387631:H1-I030302:H1-G016645:H1-D157262:H1-D291493;H1-A065499:H1-O115081:H1-O33387:H1-O71963:H1-O39480:H1-O67483:H1-O296085:H1-O244509:H1-E136808:H4-A073447:H4-H054608;H1-A088081:H1-B002346:H1-B010291:H1-H121473:H1-H220542:H1-H198471:H1-O2108:H1-O85148:H1-O24624;H1-A097702:H1-B017810:H1-F163588:H1-G425024:H1-F097746:d45-H23:H1-F080168:H1-E138900:H1-O229446:H1-O181005;H1-A157403:H1-B218772:H1-F053074:VRC06g:H1-H129097:H1-H028587:H1-H008576:H1-B245964:H1-D141236:H1-F209705;H1-A225893:H1-B003218:H1-B033725:H1-B211182:H1-B072822:H1-B047663:H1-B130929:H1-B129435:H1-B110901:H1-B216294:H1-B047378;H1-B003456:H1-B109809:H1-D169947:H1-F094590:H1-H037009:d45-H7:H1-G216950:H1-D236672:H1-F027453:H1-B155710;H1-B268912:H1-O11721:H1-O169581:H1-O43352:H1-O48249:H1-O67682:H1-O58393:H1-O890425:d45-H32:H1-O889003:H1-O280713:H1-O72571;H1-C000427:H1-C153582:H1-C303237:H1-C386345:H1-C434261:H1-F017913:H1-F035238:H1-F010883:H1-F054276:H1-F032523:H1-C061210:H1-F003375;H1-C014119:H1-C045909:H1-C123944:H1-E071313:H1-D006032:H1-E170659:H1-E070472:H1-D285303:H1-C080278:H1-D161689:H1-D012048:H1-E106082;H1-D070196:H1-D309095:H1-E215997:H1-H072664:H1-H243563:H1-H247926:H1-G065167:H1-F027337:H1-F174370:H1-F002051:d45-H11:H1-H016983;H1-E178085:H1-E232097:H1-E242121:H1-E335204:H1-F036812:H1-F094963:H1-F110646:H1-F036637:H1-F066839:H1-E309605:H1-F005918:H1-F060321;H1-F006985:H1-F015834:H1-F033586:H1-F117680:H1-F035919:H1-F206009:H1-F127146:H1-F107829:H4-H221419:H1-G379833;H1-F016930:H1-F088686:H1-G186067:H1-H246998:H1-H237002:H1-H052382:H1-H145421:H1-H168469:H1-H196684:d45-H26:d45-H28:H1-G383882;H1-F064072:H1-F200131:H1-G194928:H1-H035879:H1-H037997:H1-G419019:H1-H045025:H1-G023347:H1-G004795:H1-F104081:H1-F113940:H1-H103482;H1-F156119:H1-F167511:H1-H087596:H1-G007880:H1-G364580:H1-F201256:H1-F184965:H1-G282785:H1-H039757:H1-F173694:H1-H030614:H1-H054349;H1-G088014:H1-G412289:H1-H010717:H1-I411255:VRC06e:VRC06:H1-I248083:d45-H9:VRC06c:H3-G054877:H3-H137508;H1-H103589:H1-H111088:H1-H156581:H1-I001676:H1-H221556:H1-H150480:H1-I093819:H1-I071322:H1-I419326:H1-I185734:H1-I037058:VRC03h;H1-H134276:H2-C253024:H7-C289611:d45-H3:NIH45-177:VRC01d:H7-F165954:VRC01b:VRC01h:VRC01f:H7-G305046:VRC01j;H2-A003147:H2-A038357:H2-A119976:H2-A162615:H2-B030696:H2-A111979:H2-B057628:H2-A039414:H2-A155396:H2-A143616:H2-A178739:H2-A036261;H2-B014986:H2-C115755:H2-E000624:H2-O268742:H2-O889219:H2-O010335:H2-O250970:H4-A120029:H5-D173140:H5-E219855:H5-A210471:H5-A294990;H2-B127992:H2-D000739:H2-E061121:H2-E028916:H2-G368801:H2-D049085:H2-C011373:H2-C147929:H2-D208776:H2-D034311:d45-H15:H4-H211149;H2-B243431:H2-H034304:H2-I466263:H2-G031430:H2-C002474:H5-A154135:H5-O080044:H5-O159812:H5-O201161:H5-D069829;H2-C006330:H2-D008310:H2-F031283:H2-G034631:H2-D153832:H2-G007067:H2-G033304:H2-G021681:H2-E352646:H2-E155271:H2-F132213:H2-E111728;H2-E127988:H2-F106734:H2-G160753:H2-I199506:H2-I008902:H2-G289966:H2-H210001:H2-H205589:H2-I263368:H2-H178037:H2-H014718;H2-G149280:H2-H102710:H2-H004393:H2-H031581:H2-H066927:H2-H186729:H2-H178250:H2-H118418:H2-H055313:H2-H161990:H2-H017092:H2-H216111;H2-G341521:H2-H062906:H3-C035545:H3-E035621:H3-F197387:H3-F138060:H3-I338792:H3-F174302:H3-D064291:H3-F195506;H2-H239277:H2-I227960:H2-I035411:H2-H248462:H2-I357697:H2-I017706:H2-H246430:H7-C172550:H7-E196630:VRC07d:VRC07f:d45-H5;H1-O666908:H1-O814467:H1-O777874:H3-A014887:H3-C174016:H3-A064845:H3-F126599:H3-I179964:H3-I425745;H3-A031673:H3-C105520:H3-C279667:H3-G144093:H3-F076059:H3-E328947:H3-C258615:H3-C335767:H3-G060760:H3-D249181:H3-A078573;H3-A084577:H3-A216052:d45-H21:H3-F104760:H3-H000922:H3-F046865:H3-D079468:H3-F165643:H3-G406242:H3-I352321:H3-G189872;H3-A132150:H3-O066489:H3-O174975:H3-O620261:H3-O803280:H3-O284280:H3-O833512:H3-O294630:H3-O120951;H3-A154294:H3-F005964:H3-F121728:H3-H166403:H3-H147664:H3-G058831:H3-G105287:VRC08e:H3-I458886:H3-H063853:H3-G327193;H3-B013071:H3-D134884:H3-D244336:H3-H177999:H3-D014700:H3-H062015:H3-F065684:H3-H017181:H3-H157011:H3-H214456:H3-H038183:H3-H043660;H3-C455818:H3-D261363:H3-F108112:H3-I284398:H3-H142985:H3-I456917:H3-G259702:H3-F051591:H3-I362438:H3-H125136:H3-I416826:H3-F152903;H3-E098791:H3-F188288:H3-G342175:H3-I158659:H3-I333888:H3-I503029:H3-I281342:H3-I080856:H3-I428051:H3-H085944:H3-G103322;H3-E331031:H3-F031694:H3-F133792:H3-H083315:H3-I175251:H3-F142658:VRC08c:H3-G359466:H3-F152753:d45-H14:H3-G261956:H3-G278555;H3-F069588:H3-G432222:H3-F118151:H3-I140626:H3-I026069:H3-H119419:H3-H193198:H3-G257933:H3-G402346:H3-I176777:H3-G206699:H3-G438960;H1-C021199:H1-C184311:H1-D040436:H1-E115981:H1-E147666:H3-F094188:H1-H241166:VRC03:VRC03f;H3-H012516:H4-E373663:H4-F020950:H4-I070934:H4-I155667:H4-H203832:H4-G198446:H4-H093548:H4-F071505;H3-H069031:H4-E238118:H4-I057228:H4-F054399:H4-F032919:H4-G087719:H4-F139995:H4-I146788:H4-H027709:H4-I461522;H4-A007776:H4-A016035:H4-A034889:H4-A223732:H4-A036855:H4-A138120:H4-A179129:H4-A236431:H4-D020062:H4-A044552:H4-B000802:H4-C244512;H4-A140499:H4-A195085:H4-E361637:H4-F105343:H4-G201296:H4-I318682:H4-D319263:H4-F087108:H4-G237151:H4-H134461:H7-O863513:VRC07b;H4-B046976:H4-H141297:H4-I016184:H4-H227966:H4-I250477:H4-H170328:H4-H172905:H4-H187611:H4-I008802:H7-F195961:H7-F220414;H4-D022007:H4-D040068:H4-D258666:H4-F005528:H4-F015978:H4-F033092:H4-F066348:H4-F062586:H4-F016718:H4-E030404:H4-F026198:H4-D255290;H4-F125033:H4-G048145:H4-H001097:H4-G435604:H4-G098613:H4-G279883:H4-H004554:H4-F168575:H4-G094201:H4-G214908:H4-G475742:H4-G301541;H4-H004981:H4-H008553:H4-H074267:H4-H085021:H4-H122577:H4-H102501:H4-H043215:H4-H046583:H4-H042525:H4-H056108:H4-H130598:H4-H060454;H5-A000940:H5-A135422:H5-O005520:H5-O839806:H5-O651683:H5-O832937:H5-A155560:H5-A259701:H5-A145579:H5-A127543;H5-C431174:H5-D219138:H5-G123722:H5-D102908:d45-H18:H5-E043313:H5-E276936:H5-G438325:H5-F142835:H5-H001155;H1-A005952:H1-F009824:H1-B062234:d45-H10:H1-H022039:H1-H069026:H1-H136454:H1-H145225:H1-H143952;H1-A009377:H1-B093191:H1-A144779:H1-B033108:H1-B138004:H1-A063217:H1-B042968:H1-E073181:H1-C489828;H1-A024471:H1-A043870:H1-B002463:H1-B010024:H1-B022068:H1-B166337:H1-B011608:H1-B044297:VRC06d:H1-B126357;H1-A209684:H1-B038391:H1-B133759:H1-E031792:H1-E175425:H1-F030684:H1-O14740:H1-O264992:H1-O269173:H1-O59055;H1-A275950:H1-B117286:H1-B202066:H1-O114682:d45-H29:H1-O127713:H1-O238787:H1-O17941:H1-O762827:d45-H33;H1-B006816:H1-C092684:H1-H233566:H1-I115914:H1-H260077:H1-H082273:H1-F049075:H1-B234208:H1-F123198:H1-B121035;H1-B008671:H1-B024488:H1-B106138:H1-F120421:VRC06f:H1-H022825:H1-H263739:H3-G065287:H3-I498841:H3-I497661;H1-B047828:H1-H227340:H1-I007570:H1-I091763:H1-I297693:H1-I007103:H1-I214071:H1-I188515:H1-I111703:H1-F018933;H1-B189739:H1-D015316:H1-E284949:H1-D001739:H1-D136311:H1-F008791:VRC06B:H1-F031213:H1-H232051:H1-F190773:H1-E219779:H1-D094110;H1-C001133:H1-D036129:H1-C405602:H1-C035341:H1-D225267:H1-C208683:H1-C050785:H1-C042409:H1-D063100:H1-D153013:H1-D162598:H1-D251093;H1-B067225:H1-O645401:H1-O914779:H1-C058930:H1-H211596:H1-E165797:H1-G098232:d45-H25:d45-H22;H1-C341335:H1-F049998:H1-F126574:H1-D014880:H1-F005258:H1-F068477:H1-F033602:H1-F056130:H1-F015155:H1-F097195:H1-F021962:H1-D022233;H1-D290714:H1-G287434:H1-H054749:H1-H118288:H1-I411170:VRC06h:H1-I484780:H1-I090633:d45-H12:H3-G063242;H1-E004367:H1-E148708:H1-E173092:H1-E234229:H1-E249640:H1-E348110:H1-E205361:H1-E082756:H1-E159114:H1-E040172:H1-E233675:H1-E042256;H1-B121758:H1-E125942:H1-F027508:H1-F034784:H1-F082331:H1-G203507:H1-G106771:H1-G002322:H1-G065410;H1-F006389:H1-F035410:H1-F046075:H1-F093796:H1-F160045:H1-F171752:H1-F119243:H1-F080795:H1-F108584:H1-F155508:H1-F064389:H1-F064722;H1-F028230:H1-F029664:H1-F086942:H1-F146648:H4-E243303:H4-F161808:H4-H113327:H4-G324897:H4-H085117:H4-H089444:H4-F170637:H4-G159262;H1-F040423:H3-F100332:H3-I060234:H3-F197681:H3-I486885:H3-I063390:H3-G120734:H3-I256393:H3-H038987:H3-H016239:H3-G158772;H1-F180301:H1-G094424:d45-H8:VRC03g:H1-H024841:H1-G366665:H1-G323935:H1-G352467:VRC03b:H1-G073658:H1-H014762:H1-I148585;H1-F214491:H1-G205728:H1-H008046:H1-H109811:H1-H127227:H1-H086348:H1-H070305:H1-G051716:H1-H221441:H1-H012326:H1-H172198:H1-G437352;H1-G186958:H7-C052614:H7-F171997:VRC01c:VRC02:VRC01g:VRC01:d45-H4:H7-F198099:NIH45-243:VRC01i:VRC01e;H1-H022375:H1-O128828:H1-O21020:H1-O613807:d45-H31:H1-O182383:H1-O791466:H1-O615127:H1-O688152;H1-F053345:H1-F089193:H1-O175861:H1-O733563:H1-O912537:H1-O770332:H1-O208237:H1-O7909:H1-O237617:H1-O97665;H2-A011523:H2-A026999:H2-A067757:H2-A208310:H2-A225802:H2-B081165:H2-A250218:H2-A298440:H2-B092030:H2-B176775:H2-A144956:H2-B015771;H2-A039330:H2-E056022:H2-H092803:H2-H191599:H2-H106640:H2-H245582:H2-C004382:H2-O903739:H2-O785972:H5-B218461:H5-D099507:H5-D181587;H2-B180482:H4-H059333:H2-D017272:H2-D237779:H2-E006968:H2-H212622:H2-H099749:H2-D168482:H2-H047372:H2-C210101:H2-D097509:H2-G174322;H2-C002321:H2-C520225:H2-G004464:H2-G128361:H2-G013513:H2-G111413:H2-C231446:H2-E132463:H2-E328022:H2-D056349:H2-G006459:H2-F212360;H2-C070133:H2-D172877:H2-I012628:H2-I252254:d45-H16:H2-I505494:H2-I222918:H2-I499258:H3-G395126:H3-H100353;H2-D269793:H2-H203239:H2-I014594:H2-I174386:H2-I314934:H2-H259200:H2-I002251:H2-I041315:H2-H074052:H2-H031268:H2-I400991:H2-E118365;H2-G269584:H2-H024234:H2-H264023:H2-H065973:H2-G394272:H2-H025648:H2-H055469:H2-H178730:H2-H096522:H2-H204170:H2-H136122:H2-G412958;H2-G371763:H2-I284294:H5-A014511:H5-A033897:H5-O072901:H5-O628421:H5-O852784:H5-O803957:H5-O720340:H5-O709856:H5-A039114;H2-O057894:H2-O724400:H7-O704346:H4-A220281:H4-B129628:H4-F193681:H4-F160788:H4-F071450:H4-E356833:H4-G176893:H4-F186400:H4-I327405;H3-A041023:H3-C040159:H3-C360637:H3-E265820:H3-D066697:H3-C068254:H3-C124433:d45-H13:H3-F074921:H3-H068352:H3-C078206:H3-E050814;H3-A101151:VRC08:H3-A168563:H3-C010033:H3-G076568:H3-F094352:H3-I441850:H3-F184236:H3-F098459:H3-I199300:H3-I476595:H3-F085414;H3-A102504:H3-B247527:H3-A179639:H3-F154361:H3-D260760:H3-D123875:H3-F071765:H3-A159229:H3-F209807:H3-H028849:H3-H217208:d45-H20;H3-A151201:H3-F080941:H3-F161955:H3-F195412:H3-G115591:H3-I140019:H3-G292014:H3-H096587:H3-H098380:H3-I131286:H3-H164468:H3-H227908;H3-C175332:H3-E101609:H3-F011547:H3-F179989:H3-G142033:H3-F133845:H3-I430888:H3-F098436:H3-F165377:H3-F141903:H3-F086872;H3-C347117:H3-F058494:H3-F158802:H3-I185797:H3-I253076:H3-F197423:H3-F090064:H3-E020672:H3-G268477:H3-G370918:VRC08d;H3-D091589:H3-D272742:H3-D216965:H3-G073156:H3-H166410:H3-H068696:H3-H095529:H3-H023224:H3-H056157:H3-H014299:H3-H010788:H3-G043813;H3-E249916:H3-F036020:H3-G376765:H3-H177330:H3-F110700:H3-I354963:H3-I044022:H3-F211835:H3-H089320:H3-H003597:H3-I465021:H3-I080389;H3-H053710:H3-H166632:H4-A046952:H4-B102386:H5-G042720:H5-A088814:H5-A258609:H5-A147092:H5-A278525:H5-F148867:H5-D217731:H5-O131816;H1-I462205:VRC03i:H3-O119949:H3-O162417:H3-O926490:H3-O782108:H3-O626965:H3-O808929:H3-O201619:H3-O208366;H4-A002891:H4-D005043:H4-A198684:H4-A043202:H4-A052485:H4-A075844:H4-A014346:H4-D050656:H4-A021357:H4-A147466:H4-D028120:H4-A112224;H4-A028539:H4-D023545:H4-G191817:H4-I273636:H4-I330545:H4-I314477:H4-H096643:H4-H197741:H4-A123252:VRC07c;H4-E013709:H4-E122607:H4-F016581:H4-F008366:H4-F023447:H4-F026158:H4-F005807:H4-F010991:H4-F036639:H4-F037856:H4-E257673:H4-E095854;H1-H150461:VRC03e:H4-E086300:H7-F162331:H7-F198766:NIH45-46:d45-H6:H7-I411220:VRC07e;H4-E362276:H4-H088297:H4-H086119:H4-G260940:H4-H228232:H4-H113731:d45-H17:H4-H015736:H4-I281335:H4-I409540:H4-I017330;H4-F089142:H4-G046514:H4-H005939:H4-G244488:H4-G114726:H4-G209886:H4-G001427:H4-F097061:H4-H016274:H4-F128752:H4-H008634:H4-G029551;H4-H070097:H4-H188597:H4-H229614:H4-I056770:H4-H116595:H4-I085745:H4-H079419:H4-H195429:H4-H114512:H4-H183981:H4-H108437:H4-H071691;H5-D029902:H5-D030422:H5-E069306:H5-F058442:d45-H19:H5-E295486:H5-E012841:H5-G141517:H5-F118106
