bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,1038.0,,32.218007387174026
0.5,467.0,,21.61018278497431
1.5,534.0,,23.108440016582687
2.5,252.0,,15.874507866387544
3.5,262.0,,16.186414056238647
4.5,59.0,,7.681145747868608
5.5,102.0,,10.099504938362077
6.5,55.0,,7.416198487095663
7.5,24.0,,4.898979485566356
8.5,5.0,,2.23606797749979
9.5,0.0,,0.0
10.5,1.0,,1.0
11.5,0.0,,0.0
12.5,9.0,,3.0
13.5,0.0,,0.0
14.5,0.0,,0.0
15.5,0.0,,0.0
16.5,0.0,,0.0
17.5,0.0,,0.0
18.5,0.0,,0.0
19.5,1.0,,1.0
20.5,0.0,,0.0
21.5,0.0,,0.0
22.5,0.0,,0.0
23.5,0.0,,0.0
24.5,0.0,,0.0
25.5,5.0,,2.23606797749979
26.5,0.0,,0.0
