bin_low_edge,contents,binlabel,error
-0.01,0.0,,0.0
0.0,0.193884973035532,,0.0006241539816818092
0.01,0.0,,0.0
0.02,0.00011251938950194097,,1.5036035888758273e-05
0.03,0.008211906158829156,,0.00012845223317573608
0.04,0.013592744106796974,,0.00016526208992692819
0.05,0.02035596312578864,,0.0002022392741124518
0.06,0.01957033667408759,,0.00019829822125290864
0.07,0.023406042291216254,,0.0002168621018916442
0.08,0.01622087556159231,,0.0001805330903274146
0.09,0.01704065968510645,,0.00018503882915285429
0.1,0.02201562412094227,,0.00021032222666289888
0.11,0.02698657000715302,,0.000232859260911126
0.12,0.02407312152897776,,0.00021993070896821315
0.13,0.019218713581894024,,0.00019650872023759515
0.14,0.026874050617651076,,0.00023237330530168012
0.15,0.02180063171600106,,0.0002092927619491539
0.16,0.03265071570368822,,0.0002561332869321179
0.17,0.013902172427927312,,0.00016713253692488534
0.18,0.023827990001848532,,0.00021880808975913564
0.19,0.006483929820049348,,0.0001141402508919073
0.2,0.038754892584168525,,0.00027905058597296674
0.21,0.018362762511754258,,0.00019208288888764537
0.22,0.022126134235631676,,0.0002108494349492442
0.23,0.02307652122196057,,0.00021533014849808404
0.24,0.0028210218367986624,,7.52875030950676e-05
0.25,0.0401272272811297,,0.00028394828239105017
0.26,0.01865410735957178,,0.00019360069232289694
0.27,0.020741743889795296,,0.00020414667169907613
0.28,0.02096879194361171,,0.00020526096926005858
0.29,0.010416080628179678,,0.00014466778650249553
0.3,0.02607837779188735,,0.00022890746525398097
0.31,0.017289809761860748,,0.00018638663918860355
0.32,0.0021438962249744824,,6.563289331980855e-05
0.33,0.0394259903715551,,0.0002814563010714091
0.34,0.0076814576083200055,,0.00012423429194852005
0.35000000000000003,0.01690201972304156,,0.0001842845693770139
0.36,0.015443286209141397,,0.00017615279164064272
0.37,0.012238492883148613,,0.00015681356922631152
0.38,0.017516857815677165,,0.00018760645299080474
0.39,0.0026140665311075928,,7.247329190290955e-05
0.4,0.09638692203210017,,0.00044007705540830114
