bin_low_edge,contents,binlabel,error
-8.5,0.0,,0.0
-7.5,4.0,,2.0
-6.5,13,,3.605551275463989
-5.5,1,,1.0
-4.5,5,,2.23606797749979
-3.5,5,,2.23606797749979
-2.5,9,,3.0
-1.5,1899,,43.57751713900185
-0.5,955,,30.903074280724887
0.5,24,,4.898979485566356
1.5,71,,8.426149773176359
2.5,1,,1.0
3.5,1,,1.0
4.5,0.0,,0.0
5.5,0.0,,0.0
6.5,5,,2.23606797749979
7.5,2,,1.4142135623730951
8.5,0.0,,0.0
9.5,0.0,,0.0
10.5,0.0,,0.0
11.5,0.0,,0.0
12.5,0.0,,0.0
13.5,4,,2.0
14.5,1.0,,1.0
15.5,0.0,,0.0
