bin_low_edge,contents,binlabel,error
-0.01,0.0,,0.0
0.0,0.7093333333333334,,0.01537675012622773
0.01,0.0,,0.0
0.02,0.0,,0.0
0.03,0.059,,0.00443471156521669
0.04,0.012333333333333333,,0.0020275875100994063
0.05,0.13533333333333333,,0.006716480559869962
0.06,0.013666666666666667,,0.0021343747458109495
0.07,0.007,,0.0015275252316519466
0.08,0.0013333333333333333,,0.0006666666666666666
0.09,0.0013333333333333333,,0.0006666666666666666
0.1,0.019,,0.002516611478423583
0.11,0.011666666666666667,,0.0019720265943665386
0.12,0.0006666666666666666,,0.0004714045207910317
0.13,0.0016666666666666668,,0.00074535599249993
0.14,0.0016666666666666668,,0.00074535599249993
0.15,0.0033333333333333335,,0.0010540925533894599
0.16,0.004666666666666667,,0.0012472191289246471
0.17,0.0026666666666666666,,0.0009428090415820634
0.18,0.0,,0.0
0.19,0.0003333333333333333,,0.0003333333333333333
0.2,0.004666666666666667,,0.0012472191289246471
0.21,0.0006666666666666666,,0.0004714045207910317
0.22,0.0003333333333333333,,0.0003333333333333333
0.23,0.001,,0.0005773502691896257
0.24,0.0003333333333333333,,0.0003333333333333333
0.25,0.0006666666666666666,,0.0004714045207910317
0.26,0.001,,0.0005773502691896257
0.27,0.001,,0.0005773502691896257
0.28,0.0016666666666666668,,0.00074535599249993
0.29,0.0003333333333333333,,0.0003333333333333333
0.3,0.0,,0.0
0.31,0.0,,0.0
0.32,0.0,,0.0
0.33,0.0003333333333333333,,0.0003333333333333333
0.34,0.0,,0.0
0.35000000000000003,0.0,,0.0
0.36,0.0,,0.0
0.37,0.0,,0.0
0.38,0.0006666666666666666,,0.0004714045207910317
0.39,0.0,,0.0
0.4,0.0023333333333333335,,0.0008819171036881969
