bin_low_edge,contents,binlabel,error
-0.01,0.0,,0.0
0.0,0.5426666666666666,,0.013449494001221344
0.01,0.059333333333333335,,0.004447221354708778
0.02,0.248,,0.009092121131323903
0.03,0.015,,0.00223606797749979
0.04,0.06633333333333333,,0.004702245326555295
0.05,0.006333333333333333,,0.001452966314513558
0.06,0.021666666666666667,,0.0026874192494328497
0.07,0.0023333333333333335,,0.0008819171036881969
0.08,0.005666666666666667,,0.0013743685418725535
0.09,0.006333333333333333,,0.001452966314513558
0.1,0.0026666666666666666,,0.0009428090415820634
0.11,0.007333333333333333,,0.0015634719199411433
0.12,0.0036666666666666666,,0.0011055415967851333
0.13,0.0036666666666666666,,0.0011055415967851333
0.14,0.0016666666666666668,,0.00074535599249993
0.15,0.001,,0.0005773502691896257
0.16,0.003,,0.001
0.17,0.0006666666666666666,,0.0004714045207910317
0.18,0.0003333333333333333,,0.0003333333333333333
0.19,0.0003333333333333333,,0.0003333333333333333
0.2,0.0003333333333333333,,0.0003333333333333333
0.21,0.0,,0.0
0.22,0.0003333333333333333,,0.0003333333333333333
0.23,0.0,,0.0
0.24,0.0,,0.0
0.25,0.0003333333333333333,,0.0003333333333333333
0.26,0.0006666666666666666,,0.0004714045207910317
0.27,0.0,,0.0
0.28,0.0003333333333333333,,0.0003333333333333333
0.29,0.0,,0.0
0.3,0.0,,0.0
0.31,0.0,,0.0
0.32,0.0,,0.0
0.33,0.0,,0.0
0.34,0.0,,0.0
0.35000000000000003,0.0,,0.0
0.36,0.0,,0.0
0.37,0.0,,0.0
0.38,0.0,,0.0
0.39,0.0,,0.0
0.4,0.0,,0.0
