bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,0.273972602739726,,0.06126213636985726
0.5,0.3424657534246575,,0.0684931506849315
1.5,0.1232876712328767,,0.0410958904109589
2.5,0.0410958904109589,,0.02372672339135448
3.5,0.0958904109589041,,0.03624316864472042
4.5,0.0136986301369863,,0.0136986301369863
5.5,0.0,,0.0
6.5,0.0684931506849315,,0.03063106818492863
7.5,0.0136986301369863,,0.0136986301369863
8.5,0.0,,0.0
9.5,0.0136986301369863,,0.0136986301369863
10.5,0.0,,0.0
11.5,0.0136986301369863,,0.0136986301369863
12.5,0.0,,0.0
