bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,0.0821917808219178,,0.03355465401072846
0.5,0.3013698630136986,,0.06425227068251274
1.5,0.1643835616438356,,0.04745344678270896
2.5,0.1095890410958904,,0.038745577051317676
3.5,0.1095890410958904,,0.038745577051317676
4.5,0.0136986301369863,,0.0136986301369863
5.5,0.0547945205479452,,0.0273972602739726
6.5,0.0,,0.0
7.5,0.0,,0.0
8.5,0.0547945205479452,,0.0273972602739726
9.5,0.0273972602739726,,0.019372788525658838
10.5,0.0,,0.0
11.5,0.0,,0.0
12.5,0.0136986301369863,,0.0136986301369863
13.5,0.0136986301369863,,0.0136986301369863
14.5,0.0273972602739726,,0.019372788525658838
15.5,0.0136986301369863,,0.0136986301369863
16.5,0.0,,0.0
17.5,0.0,,0.0
18.5,0.0136986301369863,,0.0136986301369863
19.5,0.0,,0.0
