bin_low_edge,contents,binlabel,error
-0.5,0.0,,0.0
0.5,0.21572440616752328,A,0.0038707806064988953
1.5,0.43992221141825255,C,0.005527603209076688
2.5,0.08765106264758994,G,0.0024673315277582457
3.5,0.25670231976663427,T,0.004222443159764041
4.5,0.0,,0.0
