bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,857.0,,29.274562336608895
0.5,646.0,,25.41653005427767
1.5,530.0,,23.021728866442675
2.5,338.0,,18.384776310850235
3.5,210.0,,14.491376746189438
4.5,179.0,,13.379088160259652
5.5,34.0,,5.830951894845301
6.5,5.0,,2.23606797749979
7.5,80.0,,8.94427190999916
8.5,8.0,,2.8284271247461903
9.5,46.0,,6.782329983125268
10.5,60.0,,7.745966692414834
11.5,2.0,,1.4142135623730951
12.5,3.0,,1.7320508075688772
13.5,1.0,,1.0
14.5,0.0,,0.0
15.5,0.0,,0.0
16.5,0.0,,0.0
17.5,0.0,,0.0
18.5,0.0,,0.0
19.5,0.0,,0.0
20.5,0.0,,0.0
21.5,1.0,,1.0
22.5,0.0,,0.0
