bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,1793.0,,42.34383071948026
0.5,410.0,,20.248456731316587
1.5,278.0,,16.673332000533065
2.5,308.0,,17.549928774784245
3.5,55.0,,7.416198487095663
4.5,68.0,,8.246211251235321
5.5,81.0,,9.0
6.5,4.0,,2.0
7.5,3.0,,1.7320508075688772
8.5,0.0,,0.0
