bin_low_edge,contents,binlabel,error
-0.005,0.0,,0.0
0.0,0.06861958266452649,,0.0037105220724131076
0.005,0.0010032102728731941,,0.00044864927317411513
0.01,0.040930979133226325,,0.002865741745001144
0.015,0.01043338683788122,,0.0014468504315666088
0.02,0.029293739967897272,,0.0024243671696618325
0.025,0.027487961476725522,,0.0023484550382663776
0.03,0.033105939004815406,,0.0025772938560724577
0.035,0.03812199036918138,,0.0027656598619763685
0.04,0.03892455858747994,,0.002794620440847536
0.045,0.041532905296950244,,0.002886736470693852
0.05,0.042736757624398075,,0.002928274381887324
0.055,0.04875601926163724,,0.0031277000939245376
0.06,0.042134831460674156,,0.0029075796039705936
0.065,0.03992776886035313,,0.002830404490302144
0.07,0.03651685393258427,,0.0027068093024141334
0.075,0.04313804173354735,,0.0029419900278120346
0.08,0.04313804173354735,,0.0029419900278120346
0.085,0.035513643659711075,,0.0026693689196729676
0.09,0.03009630818619583,,0.0024573532732576025
0.095,0.02949438202247191,,0.0024326556286079735
0.1,0.031902086677367575,,0.0025300000427204037
0.105,0.025080256821829856,,0.0022432463658705755
0.11,0.023475120385232744,,0.0021702756473499134
0.115,0.021669341894060994,,0.0020851333959496917
0.12,0.01544943820224719,,0.0017606268835056425
0.125,0.018659711075441412,,0.001934921902285906
0.13,0.013242375601926164,,0.0016300237569494304
0.135,0.016452648475120384,,0.0018168910790805411
0.14,0.012640449438202247,,0.0015925469368366317
0.145,0.011637239165329053,,0.0015280443631348131
0.15,0.012239165329052969,,0.0015670645417148181
0.155,0.006821829855537721,,0.0011699341683076446
0.16,0.008226324237560192,,0.0012847360026951944
0.165,0.007624398073836276,,0.0012368406908043691
0.17,0.006219903691813804,,0.0011171276811456703
0.17500000000000002,0.0034109149277688606,,0.0008272683839521791
0.18,0.003009630818619583,,0.0007770833359164159
0.185,0.004614767255216694,,0.000962245490231284
0.19,0.003009630818619583,,0.0007770833359164159
0.195,0.002608346709470305,,0.0007234252157833044
0.2,0.0028089887640449437,,0.0007507338255966977
0.20500000000000002,0.0016051364365971107,,0.0005675014295237139
0.21,0.0018057784911717496,,0.0006019261637239165
0.215,0.002407704654895666,,0.0006950444653165638
0.22,0.001203852327447833,,0.0004914706546515204
0.225,0.0010032102728731941,,0.00044864927317411513
0.23,0.0014044943820224719,,0.0005308489789455439
0.23500000000000001,0.0020064205457463883,,0.0006344858868716653
0.24,0.0010032102728731941,,0.00044864927317411513
0.245,0.0006019261637239165,,0.0003475222326582819
0.25,0.0016051364365971107,,0.0005675014295237139
0.255,0.0010032102728731941,,0.00044864927317411513
0.26,0.0010032102728731941,,0.00044864927317411513
0.265,0.0014044943820224719,,0.0005308489789455439
0.27,0.0006019261637239165,,0.0003475222326582819
0.275,0.0004012841091492777,,0.00028375071476185695
0.28,0.0006019261637239165,,0.0003475222326582819
0.28500000000000003,0.0004012841091492777,,0.00028375071476185695
0.29,0.0,,0.0
0.295,0.00020064205457463884,,0.00020064205457463884
0.3,0.0004012841091492777,,0.00028375071476185695
0.305,0.00020064205457463884,,0.00020064205457463884
0.31,0.0004012841091492777,,0.00028375071476185695
0.315,0.0004012841091492777,,0.00028375071476185695
0.32,0.0010032102728731941,,0.00044864927317411513
0.325,0.0010032102728731941,,0.00044864927317411513
0.33,0.00020064205457463884,,0.00020064205457463884
