bin_low_edge,contents,binlabel,error
-0.005,0.0,,0.0
0.0,0.15248796147672553,,0.005531319723952737
0.005,0.0,,0.0
0.01,0.0,,0.0
0.015,0.0,,0.0
0.02,0.002608346709470305,,0.0007234252157833044
0.025,0.011436597110754414,,0.0015148142927910815
0.03,0.014044943820224719,,0.0016786918670426878
0.035,0.052568218298555375,,0.003247675372439536
0.04,0.04293739967897271,,0.002935140216357904
0.045,0.028892455858747994,,0.002407704654895666
0.05,0.020064205457463884,,0.0020064205457463883
0.055,0.010834670947030497,,0.0014744119639545615
0.06,0.006621187800963082,,0.0011526008520341149
0.065,0.01063402889245586,,0.0014606962057143896
0.07,0.029895666131621187,,0.0024491483980204056
0.075,0.038523274478330656,,0.0027801778612662554
0.08,0.041532905296950244,,0.002886736470693852
0.085,0.014245585874799358,,0.0016906400026437318
0.09,0.013643659711075442,,0.0016545367679043582
0.095,0.011837881219903692,,0.0015411608643396083
0.1,0.018459069020866775,,0.001924490980462568
0.105,0.021869983948635634,,0.0020947645483367877
0.11,0.013041733547351525,,0.0016176279591289223
0.115,0.024879614767255216,,0.0022342553622913407
0.12,0.02949438202247191,,0.0024326556286079735
0.125,0.02086677367576244,,0.0020461555030468637
0.13,0.014245585874799358,,0.0016906400026437318
0.135,0.014646869983948636,,0.0017142864657539187
0.14,0.012038523274478331,,0.0015541666718328318
0.145,0.009831460674157303,,0.0014044943820224719
0.15,0.03290529695024077,,0.002569472005390389
0.155,0.002407704654895666,,0.0006950444653165638
0.16,0.01585072231139647,,0.0017833455893490346
0.165,0.012038523274478331,,0.0015541666718328318
0.17,0.016252006420545747,,0.0018057784911717496
0.17500000000000002,0.00521669341894061,,0.0010230777515234319
0.18,0.004614767255216694,,0.000962245490231284
0.185,0.0040128410914927765,,0.0008972985463482303
0.19,0.01585072231139647,,0.0017833455893490346
0.195,0.0020064205457463883,,0.0006344858868716653
0.2,0.017054574638844303,,0.0018498283421534685
0.20500000000000002,0.00862760834670947,,0.0013156979382628411
0.21,0.005818619582664527,,0.0010804905311265055
0.215,0.006019261637239166,,0.001098961792747123
0.22,0.005016051364365971,,0.0010032102728731941
0.225,0.004414125200642055,,0.0009410946548602387
0.23,0.009630818619582664,,0.0013900889306331277
0.23500000000000001,0.0034109149277688606,,0.0008272683839521791
0.24,0.011837881219903692,,0.0015411608643396083
0.245,0.0,,0.0
0.25,0.009229534510433388,,0.0013608206226174294
0.255,0.005016051364365971,,0.0010032102728731941
0.26,0.002608346709470305,,0.0007234252157833044
0.265,0.006019261637239166,,0.001098961792747123
0.27,0.003009630818619583,,0.0007770833359164159
0.275,0.005818619582664527,,0.0010804905311265055
0.28,0.003812199036918138,,0.0008745784397152235
0.28500000000000003,0.002608346709470305,,0.0007234252157833044
0.29,0.003009630818619583,,0.0007770833359164159
0.295,0.0028089887640449437,,0.0007507338255966977
0.3,0.004614767255216694,,0.000962245490231284
0.305,0.003009630818619583,,0.0007770833359164159
0.31,0.006621187800963082,,0.0011526008520341149
0.315,0.002608346709470305,,0.0007234252157833044
0.32,0.004414125200642055,,0.0009410946548602387
0.325,0.0016051364365971107,,0.0005675014295237139
0.33,0.006219903691813804,,0.0011171276811456703
0.335,0.0,,0.0
0.34,0.004815409309791332,,0.0009829413093030408
0.34500000000000003,0.0028089887640449437,,0.0007507338255966977
0.35000000000000003,0.0020064205457463883,,0.0006344858868716653
0.355,0.0032102728731942215,,0.0008025682182985554
0.36,0.0018057784911717496,,0.0006019261637239165
0.365,0.0040128410914927765,,0.0008972985463482303
0.37,0.0020064205457463883,,0.0006344858868716653
0.375,0.004815409309791332,,0.0009829413093030408
0.38,0.004213483146067416,,0.0009194574026797431
0.385,0.0014044943820224719,,0.0005308489789455439
0.39,0.004213483146067416,,0.0009194574026797431
0.395,0.0,,0.0
0.4,0.00521669341894061,,0.0010230777515234319
0.405,0.0014044943820224719,,0.0005308489789455439
0.41000000000000003,0.0032102728731942215,,0.0008025682182985554
0.41500000000000004,0.0004012841091492777,,0.00028375071476185695
0.42,0.0014044943820224719,,0.0005308489789455439
0.425,0.0022070626003210273,,0.0006654544121900883
0.43,0.0010032102728731941,,0.00044864927317411513
0.435,0.0028089887640449437,,0.0007507338255966977
0.44,0.0010032102728731941,,0.00044864927317411513
0.445,0.0008025682182985554,,0.0004012841091492777
0.45,0.0020064205457463883,,0.0006344858868716653
0.455,0.00020064205457463884,,0.00020064205457463884
0.46,0.0010032102728731941,,0.00044864927317411513
0.465,0.0,,0.0
0.47000000000000003,0.0010032102728731941,,0.00044864927317411513
0.47500000000000003,0.0,,0.0
0.48,0.00020064205457463884,,0.00020064205457463884
0.485,0.0008025682182985554,,0.0004012841091492777
0.49,0.0,,0.0
0.495,0.0,,0.0
0.5,0.0010032102728731941,,0.00044864927317411513
0.505,0.0,,0.0
0.51,0.00020064205457463884,,0.00020064205457463884
