bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,13.0,,3.605551275463989
0.5,0.0,,0.0
1.5,0.0,,0.0
2.5,0.0,,0.0
3.5,1.0,,1.0
4.5,0.0,,0.0
