bin_low_edge,contents,binlabel,error
-0.01,0.0,,0.0
0.0,0.07960199004975124,,0.005318631679849241
0.01,0.18763326226012794,,0.008165689618390943
0.02,0.13574982231698648,,0.006945565133508197
0.03,0.10980810234541578,,0.006246764687721019
0.04,0.11087420042643924,,0.006277015541100105
0.05,0.07604832977967306,,0.005198556801111511
0.06,0.07533759772565743,,0.005174207455067888
0.07,0.05828002842928216,,0.004550905641387952
0.08,0.03695806680881308,,0.0036240366123616095
0.09,0.024875621890547265,,0.002973205495856701
0.1,0.03091684434968017,,0.0033146336364921164
0.11,0.015280739161336177,,0.0023302908757292114
0.12,0.018834399431414357,,0.002587103727533944
0.13,0.014925373134328358,,0.0023030350740610734
0.14,0.004975124378109453,,0.0013296579199623103
0.15,0.0024875621890547263,,0.0009402101318637493
0.16,0.0024875621890547263,,0.0009402101318637493
0.17,0.0017768301350390902,,0.0007946225932835074
0.18,0.0010660980810234541,,0.0006155120140614347
0.19,0.0014214641080312722,,0.0007107320540156361
0.2,0.0017768301350390902,,0.0007946225932835074
0.21,0.0031982942430703624,,0.0010660980810234541
0.22,0.0035536602700781805,,0.001123766048389616
0.23,0.0017768301350390902,,0.0007946225932835074
0.24,0.00035536602700781805,,0.00035536602700781805
0.25,0.0,,0.0
0.26,0.0,,0.0
0.27,0.0,,0.0
0.28,0.0,,0.0
0.29,0.0,,0.0
0.3,0.0,,0.0
0.31,0.0,,0.0
0.32,0.0,,0.0
0.33,0.0,,0.0
0.34,0.0,,0.0
0.35000000000000003,0.0,,0.0
0.36,0.0,,0.0
0.37,0.0,,0.0
0.38,0.0,,0.0
0.39,0.0,,0.0
0.4,0.0,,0.0
